f0,f1,f2,f3,f4,class
-0.48511882661778644,0.9857124001890843,0.3131824603715121,0.11655139427913008,-0.23111981295499828,1.0
-0.44952068478790325,0.613436344284113,0.5420211682214546,0.4522620106046562,-0.6957221653164352,0.0
-0.03683829703801575,0.7480357127203597,0.10789022678485194,0.14212637128118977,-0.30270142964461133,1.0
-0.039719201657409504,0.9809186078213719,0.6972422545054995,0.8984073617067578,-0.2141803115846448,1.0
-0.7102137014970434,0.6920766478756876,0.18711542329865233,0.050504398526360905,0.024242558348876564,1.0
0.4326624890629034,0.7705491094033733,0.1709376090848603,-0.7328689648855293,-0.8329467620653193,0.0
0.8206720585800917,0.5813631782853987,0.14945500842387857,0.7744456021638737,0.7670648601179615,1.0
-0.09990885692750723,0.7978406549190086,0.02580590648637559,0.0026296313105260705,0.6944508898100874,1.0
-0.5088944987536679,0.9779021017415734,0.0007880677008025649,-0.7443509231877803,-0.3903163977309443,1.0
-0.8078950545466016,0.6295157365405859,0.059879997229359314,-0.0028888155770971924,-0.4973688959409206,1.0
0.05714220753855262,0.7545159269263224,0.8518510699318927,-0.25011108368165,-0.42193039113569686,1.0
-0.024000908537830077,0.9606676265066616,0.12519665986345258,0.06506838615773569,-0.5382209290682587,1.0
0.2826783545193243,0.6483069309580107,0.6269959316844712,0.3600843507707172,-0.38528072288205073,0.0
0.16422170149357262,0.8057897869979754,0.3794068165715466,-0.2024787256551437,0.5561422633620128,0.0
0.6200955487098252,0.9870216738168786,0.26722938713052136,-0.2270988250019439,-0.8078092284110023,1.0
0.02069694205433149,0.9436934680213628,0.49433932173075,0.4325716709079612,0.47385251391285754,1.0
-0.28401809542162976,0.9922679308334457,0.03686320355060182,-0.1557972848286131,0.7443125944732627,1.0
-0.017817825946746954,0.8832990436510008,0.0688602091322584,-0.03138897488508974,-0.6242020796706833,1.0
0.017088085730247962,0.9524122154707362,0.25045626487573497,-0.07437944730146517,-0.8481287610599109,1.0
-0.8376526832591831,0.9719128291514403,0.009516626604445157,-0.15344061918373297,-0.11468304022615405,0.0
0.24164489424764285,0.8262038249084626,0.9259707540136901,-0.5580381942787673,0.6319981137643385,0.0
-0.5194338896822074,0.5684677913113473,0.11453102489572939,0.19246918105848154,-0.0371730178745473,1.0
-0.7152193372929536,0.6278022373543319,0.34068696351845773,0.7615192070663415,-0.18937633164460332,1.0
-0.14322793188846408,0.9885596699799826,0.24233888742751092,0.03191729530973508,0.5996980694080845,1.0
-0.2339301076152499,0.9857133333717897,0.6788018519479702,-0.9252589663989366,0.9517265475239252,1.0
-0.46247889994688895,0.9576401778115263,0.29611447233700633,0.8614401734377093,-0.26872427633628515,0.0
-0.36373828455290863,0.9991066829735392,0.37986964329181433,0.5072101893146492,-0.7722341089605858,1.0
-0.20956714179370492,0.8456068349217498,0.6592415133902552,-0.5618027184742957,-0.29043978018836203,1.0
-0.6937569152580833,0.9805250718237692,0.27035422442551266,-0.5593333174784061,0.7687705336027717,0.0
-0.6029310839992656,0.9433590556754057,0.9027832277867429,0.752683065517616,0.6067283161141426,0.0
-0.5416552977064518,0.7687555326900026,0.8053399291331608,-0.9111171432115475,-0.4714277815934984,0.0
0.7566634400274067,0.6206432176851746,0.06416039285606513,0.413589488282031,0.8288154581110585,1.0
0.3937925481759236,0.8162078244475095,0.29371913967671337,-0.1688114795823561,0.42001514089211844,1.0
0.5430849378004379,0.9812568969431698,0.05254796250138731,-0.3149760098115404,0.6935404152697875,1.0
0.25621183866072234,0.9959745438747329,0.09697739902336505,-0.7950779808216835,-0.7801078872559619,1.0
0.6889825933768283,0.6816117466635521,0.27588561751680296,0.40365453234179327,0.2871005512689311,1.0
-0.037593205499693624,0.9806776228602934,0.12402808427620778,0.17586801285418696,0.6194152448157892,1.0
0.2960343668677923,0.7918649771853563,0.228467577568091,0.044404150970362544,-0.43099881765053505,0.0
0.13687708952994504,0.9946613400018411,0.00033426050075136996,-0.7279189861127684,0.16835654359440877,0.0
-0.3485588126041194,0.7712342374210039,0.9033565692106854,0.9190895165308617,0.1136941438344683,0.0
0.5061346119560167,0.8233007848935124,0.014286939385670432,-0.4437830515592156,-0.2707642896596161,0.0
0.6973830502440753,0.9913241741657515,0.3214390129204076,0.8914579976161885,0.1336164130547648,1.0
-0.7240621999231655,0.9690335451149192,0.915593758665828,-0.25528815868488475,-0.07364836571160072,0.0
-0.7084694837208194,0.9084374585306823,0.9202562515189501,-0.4207472852066034,-0.08602179595110404,0.0
-0.6393739016454801,0.9926728285789772,0.8703034312937666,-0.4652079585067974,-0.22431842913032174,0.0
-0.6824383968216232,0.778354062934783,0.01305819814106186,0.6737050795683559,0.9781887446300701,1.0
-0.7171246566377305,0.9451388257827538,0.007636925017901703,-0.41719551961775836,-0.8590884451559366,1.0
0.5036565049827136,0.9967559116932285,0.5879209823835567,-0.3855001886789986,-0.1132928632863821,0.0
0.3814552421412604,0.5959889618102754,0.1881232750312091,-0.8760374335225334,-0.48990237264701686,1.0
-0.03391169219883251,0.9998542332005899,0.31639519107684316,-0.5421133735975712,-0.27971941649558785,1.0
-0.7182357444264954,0.7555298564698965,0.11310871754646042,-0.9011719224975403,-0.506289989617964,0.0
0.43182209631377944,0.8614943446125197,0.6098799781118757,-0.2386632681499723,0.4571406926558863,1.0
0.34694896257989216,0.5723996004792148,0.0022700336937037406,-0.3680133635399403,0.895554920419279,1.0
0.43872783743612725,0.9630118810264156,0.3001256215483836,-0.00945285591552647,-0.6992920234541762,0.0
0.3147405873348616,0.9999984626385799,0.17375891653345388,0.8854780330729441,0.8240188083172049,0.0
-0.10908270095808784,0.9462346222594031,0.0505999069230508,-0.6651719851554605,0.8029687970055688,0.0
-0.5571883741410064,0.901337582776162,0.00024932130909620934,0.23067550237807133,0.7318757766011099,1.0
-0.3183345911061421,0.9876300984878229,0.007734002675289731,-0.5540513761813781,-0.4582654636062755,0.0
0.7151787007549019,0.6938415119233374,0.11212504708749027,0.4935424349073656,0.23670515171460926,0.0
0.21649726953638723,0.9954540449877726,0.2730477849469556,-0.37202399119457175,-0.5658944367671506,0.0
0.38063962914988553,0.9763316900310236,0.9436081484577175,0.6819374802358229,-0.8984271579141225,0.0
-0.2416430871226526,0.6735642606002077,0.5064538485479176,0.907642352490736,-0.2596787639789393,0.0
0.8106380698003183,0.8958446129118465,1.5084149208556812e-05,0.8855838491534969,0.7795541180950496,0.0
-0.6615383484948975,0.9620901402390655,0.0652074457513021,-0.957068548790589,0.02915952773481334,1.0
-0.35351289848299927,0.8133481942769096,0.10417213692178567,0.5811611013453983,0.06922381355903595,0.0
-0.02816525073054006,0.9849228660944302,0.0012682150470382672,-0.6761631754171435,0.3326885833998092,0.0
-0.4336902175211401,0.6679039868249389,0.3134336028129956,-0.3562847990686706,0.7090636956980714,0.0
0.03531184090503935,0.970353732993939,0.0001781851999362383,0.04182688394418066,0.1997673807574627,0.0
-0.18523405152046624,0.7427512511100111,0.21329859411273477,0.18827696618000433,0.21483828339476663,0.0
-0.2811827790077204,0.9354599156014288,0.012111788639441071,0.3463236804264158,0.3371504825263487,0.0
0.5203146084477922,0.6758391642922228,0.1271745326114226,0.507943861602052,0.42553829960263556,1.0
-0.4602559268446898,0.5689966292914398,0.00040202729390236377,-0.3013805828079841,-0.6273086207218457,1.0
-0.7239638949397216,0.9996677296312646,0.6557601239059879,-0.5825020869397419,-0.2156130276788184,0.0
-0.00041326396284014597,0.8414479672880614,0.042862288511436766,-0.8220315558283835,-0.1266906933191405,0.0
0.21863198537863515,0.9920603541311246,0.12548310934989093,-0.13865738501801705,0.9793493526015986,0.0
0.19911171332317112,0.8597476911629623,0.15304011606339357,-0.4978030996911931,0.6619644161637144,1.0
0.7655611780656424,0.9722612276608535,0.29936741598769023,-0.9557033362203085,0.5806434800672164,0.0
-0.17103460628963674,0.9313302875974591,0.5521214230796297,0.3373584659442783,-0.9778506381059613,1.0
-0.8268664692383164,0.9158118647534907,0.21902241429017355,0.8761221349215869,-0.3321715798359379,0.0
0.7904007387120785,0.618213379925931,0.40001733618950486,0.42108201387784994,-0.6540265370953289,0.0
0.59537560178701,0.8282011303071644,0.40326830292378213,-0.053292118596242055,0.0018301985127113785,1.0
-0.6823694282605228,0.9633236101432842,0.6960753861258897,-0.5590011271551494,-0.5753776524189043,1.0
0.1334975556388784,0.9379855735836801,6.717565209298796e-06,0.2577319588080824,-0.5596751739944272,1.0
0.7706448665754017,0.9559979375799552,0.9768760722252877,-0.9431247014723922,0.3093362720584589,1.0
0.36955886633785745,0.9090435728162188,0.3928587317245078,-0.400326471772841,0.22515316457436563,0.0
-0.45518514385699516,0.7809483293563845,0.0020312632628202588,-0.9504007411965527,-0.18085542125362752,0.0
0.47635437325292446,0.8184830379565335,0.0002618749488920918,0.46282416231334467,0.4248209580561353,1.0
-0.09490479582971433,0.7818287025122496,0.7353180774490838,-0.7812686547376508,0.4166089131348154,1.0
0.3747813912396455,0.6063308842078797,0.3242483505625348,-0.9456726526517596,0.17120751748305763,1.0
-0.5409411338192485,0.6895062812043589,0.0007165635620515081,0.8662117015591435,-0.45043403251107117,0.0
-0.5052199749288383,0.8268652993421014,0.006609012690544143,0.21150150759198927,0.06781068686375491,0.0
-0.3332852839554986,0.9944811995127154,0.4440892989526034,-0.8955262553296066,-0.43094080110082733,1.0
0.019667266983836532,0.9279591568189977,0.0009539164261464523,0.6445105309405244,-0.7836255853947003,1.0
-0.04962152269562501,0.9959557169947081,0.42447826476985956,-0.37225909874118357,-0.8323757266329159,0.0
0.2853182408271483,0.832276789596476,0.3594243775688878,0.2321572266491212,-0.6623919899792172,1.0
-0.43368389765054416,0.9966976518590867,0.008763357735811467,0.993893491183172,-0.059157476134054754,0.0
0.30552156997299823,0.8961529313880883,0.6762683942110633,0.14935303576434222,0.44664060622880375,0.0
-0.38633158507539705,0.856302371210139,0.5971165560199861,-0.3176097643528739,-0.7848090539640618,1.0
0.8063772999618509,0.8186215726349662,0.35675517771207715,0.009716005201509281,-0.15166856224024028,1.0
-0.023859247757089152,0.8757557810279197,0.014158189545026949,0.8312267723207609,-0.13280859689730473,0.0
0.52963475691584,0.9568716295553686,0.2665252309346593,0.15123129644394884,-0.24840390699856063,0.0
-0.25889934285899263,0.6797615176972199,0.1653000394074933,0.34964529101221076,-0.8717805224048745,1.0
0.5559480786718136,0.9887661874385231,0.3298034583229841,-0.45471013970273844,0.2325478652299453,1.0
-0.19468729726355663,0.9640431759769497,0.264713507583723,-0.20396366726215964,0.6291230200729043,0.0
-0.7659839653880081,0.9649419933125557,0.2613196590633129,0.09021773527580312,0.15670607780004508,1.0
-0.23512951868899382,0.5921635480041526,0.874807628844143,0.8966421876532193,-0.9123063316592812,1.0
-0.7400633736562557,0.9992894250458279,0.13906404989714083,0.05078522094707627,-0.722078772966342,0.0
0.8162066206757753,0.968572142675607,0.4326851409859884,0.7003048370138811,0.6673369467112049,0.0
0.35089667437010014,0.7574128110538102,0.023111904926305854,-0.39377655114501686,-0.26555945738626563,1.0
0.8007016709393686,0.6239792666880527,0.7844923767495945,0.4521995406591124,-0.2522078503221785,0.0
-0.8027280027228765,0.9963033092854187,0.5499259525686478,-0.5711455287903517,0.3804591811176432,1.0
0.38717054623777886,0.8532835664940958,0.25035273981641637,-0.36296991318025307,0.1498356961680536,1.0
-0.7154309778394528,0.7804938844456015,0.931655128963097,-0.08232570094188074,0.5947268188577264,0.0
0.5348359244251634,0.8327787824266759,0.5032184092962353,0.4994726007388077,0.743826868924663,0.0
0.35350493940171734,0.8131883214994339,0.7181173542029151,-0.9727869994017699,-0.6252354439360639,0.0
0.6602341073147987,0.9355804588844913,0.47400330212054737,0.001495819633131612,-0.02002001288738975,0.0
-0.44087676267679454,0.5530451327991709,0.37386430804069387,-0.4642693015195529,-0.5587766658094504,1.0
0.2918212257250698,0.8200126467885935,0.8801119719118732,0.8406022331377923,-0.7257905880648259,1.0
-0.024354548835216233,0.9594609640580014,0.102463645255606,-0.8159666764100668,0.3740542672467575,0.0
0.43368873182989426,0.97710934206931,0.07158933428099974,-0.16736435048757614,-0.09017948227051242,1.0
-0.479020101100934,0.8488089068243024,0.2861617327342973,0.8440778768900172,-0.2123953050288252,0.0
-0.5056578478064341,0.769829223021659,0.0703378522097027,0.30952311260612597,0.7607577413899067,1.0
-0.19257606090198046,0.9996295651762568,0.6516917490717363,0.9327870761087194,-0.9600164793594383,0.0
-0.14237223432081297,0.6764120293879574,0.9521250126434372,-0.0439657838740366,0.458077308645068,1.0
0.3916249267624719,0.9925249026318992,0.9482533281175048,0.09765283515694145,0.17845527012365037,0.0
0.40797435268159493,0.9218482853404918,0.0008159294729882082,0.6621801598151114,-0.15312889819939302,0.0
-0.01638874341213263,0.5848081329666103,0.5507368893118022,0.3440136345070226,0.10119639118286639,0.0
-0.7392181409721035,0.8828635236751023,0.43000453279765405,-0.5794166879431382,-0.7241802124320336,0.0
-0.7043009170561383,0.9819664564895796,0.523297032471748,-0.9611897543572454,0.31530302560820367,1.0
0.6466824393383934,0.8564468036696454,0.022247141586124664,-0.10054769870771252,-0.6944651953539942,1.0
0.07866630924725523,0.8010911067251165,0.2614070776596628,0.5944516682866738,-0.11821079332666051,0.0
-0.4027234282133412,0.995901532495085,0.4218326303975513,-0.4093766548541007,-0.5753604959069094,0.0
0.6592640541211536,0.5547952712086992,0.523557472175088,0.5096525338152407,0.4494924780853151,1.0
-0.8108028146033627,0.8850718962469183,0.18131202305971567,0.46446970257428655,-0.6956194201043198,0.0
-0.6389237928865429,0.7233550652441527,0.3175523427127828,-0.12017998959754661,0.10241521947424403,0.0
-0.8202262401184444,0.9499461167460859,0.7295059846529098,0.7692575552397138,0.7672309147898968,0.0
-0.12346233202412003,0.7560534414076253,0.322792438598799,-0.466123483018984,-0.041574205630316774,1.0
-0.17170052438034514,0.9999933306377295,0.9922227290219647,-0.2519206364723512,0.6778710540886264,0.0
0.7927230641312932,0.6089506277203209,0.42351787369742305,0.9771043937528825,-0.27942737918861393,0.0
0.8299743717359622,0.8492567097518895,0.7276191897817532,-0.2907620057897815,-0.5972342355407443,1.0
-0.3544344162529478,0.9881225362306998,0.036102246974904766,0.37130222237392596,-0.11143228644166414,1.0
-0.5564506871580294,0.7333267471118748,0.2895809347736512,-0.10191554831051719,0.1453160397353015,1.0
0.7575648535726103,0.9999749818508769,0.17744599408910033,-0.04592250884357374,0.11262560789566245,0.0
-0.4222807352303217,0.9127617551752207,0.11601980667394386,-0.5039560310055431,-0.983394458904574,0.0
0.24279135873055113,0.7575021334121316,0.6942517452346029,-0.4853457885795429,0.7767964453087748,0.0
-0.12549355796757466,0.8009271215724939,0.07322918954717038,-0.8551396751762175,0.37970962420698395,0.0
0.12743559856259243,0.6623021592304802,0.9582907555649276,-0.3786475892470518,0.22483123832936136,1.0
-0.8001688420315135,0.9999953531952337,0.2945038824067132,-0.7224317103375066,0.46891533617817016,1.0
-0.5660142344085923,0.9894350740271325,0.028017326254037887,0.49091578878382336,0.13261611535653794,1.0
-0.03562406463854921,0.999454875018022,0.44766026255399904,-0.0512363982350339,0.4117225618437397,1.0
-0.23970551540678486,0.9707157864765217,0.22257635109517981,-0.5159179366465638,-0.8503470397642829,1.0
-0.6865444247816883,0.871133687161,0.9356284771749271,-0.4958067065338234,-0.010210636247521387,1.0
0.15925400382771404,0.9878958292276767,0.2712187717747494,0.2542739640496088,0.8415059833797902,0.0
0.7721242396754947,0.7754060816010795,0.11100781909448963,-0.6752109366395225,-0.5413423520195244,1.0
-0.02195143613888975,0.9407109213823305,0.22114089954773647,0.42402277576656244,-0.03268113234664716,0.0
-0.5961449790128034,0.6950739404548701,0.5316357194275704,-0.2682744483591115,-0.22682916202848435,0.0
0.2570029974098051,0.7704620391285601,0.03794890005219994,0.6041911379701628,0.8240721978423258,0.0
-0.5102781006225398,0.8961297315011418,0.13967789037669212,-0.818272441319686,-0.27931469897553507,1.0
-0.47005013032398457,0.9357150293068605,0.02982368660813932,0.5775309845866896,0.7142359050230092,0.0
-0.6384641605544166,0.949693951125716,0.7588698944234873,-0.8317416888563267,-0.8926773397971088,0.0
-0.18764112477249567,0.7372726800898088,0.03971836160364636,0.0022300805612391894,0.5166042746283457,1.0
0.4479452202514831,0.8739269000288219,0.9096089678455396,-0.892656595001972,0.005923992056844796,1.0
-0.03400802247506409,0.9987185727358677,0.04386156357127073,-0.9439861739371938,0.4461549141832155,1.0
-0.011322034924517537,0.8193728655329765,0.9149865896910903,0.3643621376503816,0.9396143847313883,0.0
0.6390843094939721,0.8423811007501963,0.009637835427156648,0.4704399127271224,0.025421423665083376,1.0
-0.7332924723398796,0.9573065759299765,0.7684570527392288,0.5483699310939478,0.49566342630351845,1.0
0.49986013613918906,0.970342805392766,0.7616148275821035,-0.7435422681216874,-0.32366005617090265,0.0
-0.7299561856896164,0.8583983081954965,0.36045434181496727,0.5988465514970682,0.8780581912133945,0.0
-0.7524872611323374,0.8568263015303382,0.1217464504255762,-0.9712230108225637,0.9252436879563108,1.0
-0.01058101559213094,0.9044059235224452,0.17230093883882797,0.09043012675085427,0.8601055282651595,0.0
0.7257910169675839,0.9908681623733447,0.3252940487814166,0.15357631190201015,0.40547746484491864,0.0
0.6708372941912873,0.6816661455603407,0.9576007325939729,0.3332034714445353,-0.6934258006971958,0.0
-0.8000345838244202,0.9953509470998388,0.03208473424534413,-0.4484386681504202,0.3321984795474451,0.0
-0.8307591445035767,0.9459169280790818,0.40186053106980096,0.9129743438206606,0.060234339181172825,0.0
-0.7655136588440125,0.9997199506432609,0.03377047075936047,-0.627495658831442,0.39683974243287556,0.0
0.12579927262240337,0.7780434318157019,0.06099362217118105,-0.9770434483674844,-0.5911993631966681,0.0
0.128053577836028,0.7079544423851626,0.3694376365575811,0.7406887123757746,0.29840302522093,1.0
-0.00966333296794366,0.5993214424185744,0.0019106944493920473,-0.6467194767664,-0.7407040949625512,1.0
0.12595463416181027,0.7812770561577207,0.2624295633120457,0.6962533971857385,-0.274332611542877,0.0
-0.12379340253319265,0.9999999694056527,0.006704883770811009,0.17406817717768686,-0.4211290798942233,1.0
-0.11956596960553836,0.670934752209774,0.6850251640158752,0.20863513662675115,-0.21842588903806792,1.0
-0.27663144689561353,0.5833749422281418,0.33671941095277547,0.29484896068867705,-0.4831727562761239,1.0
-0.6692487829727732,0.9488620440387551,0.08221294171597313,-0.11664906359538008,-0.4123838630153118,1.0
0.3319946783797719,0.6576766886829684,0.6355548000198593,-0.5871228500411452,-0.943661866365181,0.0
-0.0508240542220933,0.9991389212691919,0.7615429146332484,0.9812738109848618,0.44605094204546836,1.0
0.7472931547609161,0.5930824828241099,0.5413479336635518,0.9530695332536683,-0.4043224067361293,0.0
-0.19978188521085358,0.7227026283102626,0.11373269579428542,0.9309910848786254,-0.9413185861168645,0.0
-0.4530187318727563,0.8798082675722584,0.12479055578486878,-0.4164214775190518,0.794850967373911,1.0
-0.8141995958460684,0.6782073563350643,0.7254401325443182,0.48649115506991913,-0.8882979110848344,1.0
-0.09035757208402079,0.993489753862398,0.28870394774095,-0.9496282213556619,-0.15361002762863296,1.0
-0.049402346021165736,0.9539544107818725,0.44999087671829807,0.9062374232277146,-0.7957384537769909,0.0
-0.5591060291222593,0.9922370653823718,0.6877533838881775,0.844069704050207,-0.7241428311992641,0.0
0.3370108849125586,0.6200079973878889,0.41908719613657713,-0.2889340764299735,-0.4878080363986852,0.0
0.8258768224123,0.7046420132496245,0.001600793952575918,0.7192632072418828,0.7207619296483836,0.0
-0.07119387919727808,0.9977447204794355,0.21333533104283775,-0.9633437496933295,0.5674535026316949,1.0
-0.11553459330052523,0.9736686431804069,0.19051442202230223,-0.9551623840589003,0.426446376629108,0.0
0.41047392831062784,0.9820443878458811,0.06948454879727664,-0.5940093063776337,-0.14984564796749988,0.0
-0.8322370558070479,0.9676872962952515,0.8864832176428817,-0.9358799334883818,-0.8089297228268069,1.0
-0.7685079763757918,0.5893612317599302,0.45881238848431877,-0.628995265710036,0.44832511097199457,1.0
-0.5670125957224104,0.8481542758784855,0.25991224773988914,0.10747615779460284,0.40746700721725704,0.0
-0.7737553063039413,0.7865366704303555,0.12683358721213023,-0.513773838618701,0.13101446914214887,1.0
0.5633241291713653,0.9987116130324025,0.6302876881057708,0.4200312637572421,0.7157307744908505,0.0
-0.7070112922889658,0.7413897672839036,0.03426257661737136,0.5594642756223156,0.3059122572374482,1.0
0.680520879098187,0.9614925302177557,0.0033460956620493267,0.8781029494496115,0.9292232744878155,1.0
-0.2568738250173999,0.9049608623141149,0.4546025107506842,-0.829951969881997,0.3793990327909478,0.0
0.41581797560768285,0.6332877553013254,0.6060715631876428,0.7981531857189934,-0.6492497713893359,0.0
-0.4734933826444291,0.9957464722086576,0.017312347864625807,-0.7129449851751619,0.2944448263671462,1.0
0.8092622823766615,0.999347668327423,0.47401531164372335,-0.236794343492174,-0.9336308860050526,0.0
-0.3878536314363761,0.9659837564683558,0.8477256511027121,0.6444337661217447,0.2889848329669966,1.0
